INDICATOR_SEQ,PARENT_SEQ,AGENCY_NAME,INDICATOR_NAME,DESCRIPTION,CATEGORY,FREQUENCY,DESIRED_CHANGE,INDICATOR_UNIT,DECIMAL_PLACES,PERIOD_YEAR,PERIOD_MONTH,YTD_TARGET,YTD_ACTUAL,MONTHLY_TARGET,MONTHLY_ACTUAL
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,2,79.2,79.1,79.2,79.1
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,3,79.2,79.3,79.2,79.3
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,4,79.2,78.9,79.2,78.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,5,79.2,79.3,79.2,79.3
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,6,79.2,79.2,79.2,79.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,7,79.2,79.2,79.2,79.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,8,79.2,79.3,79.2,79.3
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,9,79.2,79.5,79.2,79.5
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,10,79.2,79.5,79.2,79.5
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,11,79.2,79.6,79.2,79.6
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2012,12,79.2,79,79.2,79
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,1,79.4,79.6,79.4,79.6
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,2,79.4,79.3,79.4,79.3
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,3,0,79.3,80.7,79.3
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,4,79.4,80.1,79.4,80.1
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,5,79.4,79.9,79.4,79.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,6,79.4,80.3,79.4,80.3
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,7,79.4,80,79.4,80
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,8,79.4,80.1,79.4,80.1
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,9,79.4,79.8,79.4,79.8
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,10,79.4,79.9,79.4,79.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,11,0,79.6,79.4,79.6
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2013,12,0,79.5,79.4,79.5
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,1,80.7,78.5,80.7,78.5
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,2,80.7,79,80.7,79
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,3,80.7,78.6,80.7,78.6
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,4,80.7,78.2,80.7,78.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,5,80.7,77.7,80.7,77.7
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,6,80.7,77.7,80.7,77.7
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,7,80.7,77.8,80.7,77.8
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,8,80.7,78.2,80.7,78.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,9,80.7,78.2,80.7,78.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,10,80.7,78.2,80.7,78.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,11,80.7,78.2,80.7,78.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2014,12,80.7,78.8,80.7,78.8
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,1,80.7,78.9,80.7,78.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,2,80.7,78.9,80.7,78.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,3,80.7,78.9,80.7,78.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,4,80.7,78.8,80.7,78.8
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,5,80.7,78.6,80.7,78.6
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,6,80.7,78.4,80.7,78.4
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,7,80.7,78.2,80.7,78.2
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,8,80.7,77.9,80.7,77.9
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,9,80.7,77.6,80.7,77.6
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,10,80.7,77.5,80.7,77.5
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,11,80.7,77.4,80.7,77.4
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2015,12,80.7,77.4,80.7,77.4
392289,0,NYC Transit,Subway Wait Assessment ,"Wait Assessment (WA), which is measured weekdays between 6:00 am - midnight, is defined as the percent of actual intervals between trains that are no more than the scheduled interval plus 25%.",Service Indicators,M,U,%,1,2016,1,80.71,73.9,80.71,73.9
